entry_date,entry_price,trigger_price,days_to_liquidation,max_drawdown_after_entry_pct,min_price_after_entry,min_price_date
2019-10-01,48.94,39.152,,5.41,46.29,2019-10-04
2019-10-02,48.63,38.904,,4.81,46.29,2019-10-04
2019-10-03,46.61,37.288,,0.69,46.29,2019-10-04
2019-10-04,46.29,37.032,,0.0,46.29,2019-10-04
2019-10-07,47.54,38.032,,0.0,47.54,2019-10-07
2019-10-08,48.01,38.408,,0.0,48.01,2019-10-08
2019-10-09,48.91,39.128,,0.0,48.91,2019-10-09
2019-10-10,48.95,39.16,,0.0,48.95,2019-10-10
2019-10-11,49.58,39.664,,0.0,49.58,2019-10-11
2019-10-14,51.39,41.112,,1.34,50.7,2019-10-21
2019-10-15,51.58,41.264,,1.71,50.7,2019-10-21
2019-10-16,51.95,41.56,,2.41,50.7,2019-10-21
2019-10-17,52.39,41.912,,3.23,50.7,2019-10-21
2019-10-18,51.39,41.112,,1.34,50.7,2019-10-21
2019-10-21,50.7,40.56,,0.0,50.7,2019-10-21
2019-10-22,51.12,40.896,,0.35,50.94,2019-10-23
2019-10-23,50.94,40.752,,0.0,50.94,2019-10-23
2019-10-24,59.94,47.952,,0.0,59.94,2019-10-24
2019-10-25,65.63,52.504,,4.53,62.66,2019-11-01
2019-10-28,65.54,52.432,,4.39,62.66,2019-11-01
2019-10-29,63.24,50.592,,0.92,62.66,2019-11-01
2019-10-30,63.0,50.4,,0.54,62.66,2019-11-01
2019-10-31,62.98,50.384,,0.51,62.66,2019-11-01
2019-11-01,62.66,50.128,,0.0,62.66,2019-11-01
2019-11-04,63.49,50.792,,0.08,63.44,2019-11-05
2019-11-05,63.44,50.752,,0.0,63.44,2019-11-05
2019-11-06,65.32,52.256,,0.0,65.32,2019-11-06
2019-11-07,67.11,53.688,,1.98,65.78,2019-11-26
2019-11-08,67.43,53.944,,2.45,65.78,2019-11-26
2019-11-11,69.02,55.216,,4.69,65.78,2019-11-26
2019-11-12,69.99,55.992,,6.02,65.78,2019-11-26
2019-11-13,69.22,55.376,,4.97,65.78,2019-11-26
2019-11-14,69.87,55.896,,5.85,65.78,2019-11-26
2019-11-15,70.43,56.344,,6.6,65.78,2019-11-26
2019-11-18,70.0,56.0,,6.03,65.78,2019-11-26
2019-11-19,71.9,57.52,,8.51,65.78,2019-11-26
2019-11-20,70.44,56.352,,6.62,65.78,2019-11-26
2019-11-21,70.97,56.776,,7.31,65.78,2019-11-26
2019-11-22,66.61,53.288,,1.25,65.78,2019-11-26
2019-11-25,67.27,53.816,,2.21,65.78,2019-11-26
2019-11-26,65.78,52.624,,0.0,65.78,2019-11-26
2019-11-27,66.26,53.008,,0.41,65.99,2019-11-29
2019-11-29,65.99,52.792,,0.0,65.99,2019-11-29
2019-12-02,66.97,53.576,,1.34,66.07,2019-12-05
2019-12-03,67.24,53.792,,1.74,66.07,2019-12-05
2019-12-04,66.61,53.288,,0.81,66.07,2019-12-05
2019-12-05,66.07,52.856,,0.0,66.07,2019-12-05
2019-12-06,67.18,53.744,,0.0,67.18,2019-12-06
2019-12-09,67.91,54.328,,0.0,67.91,2019-12-09
2019-12-10,69.77,55.816,,0.0,69.77,2019-12-10
2019-12-11,70.54,56.432,,0.0,70.54,2019-12-11
2019-12-12,71.94,57.552,,0.36,71.68,2019-12-13
2019-12-13,71.68,57.344,,0.0,71.68,2019-12-13
2019-12-16,76.3,61.04,,5.32,72.24,2020-03-18
2019-12-17,75.8,60.64,,4.7,72.24,2020-03-18
2019-12-18,78.63,62.904,,8.13,72.24,2020-03-18
2019-12-19,80.81,64.648,,10.61,72.24,2020-03-18
2019-12-20,81.12,64.896,,10.95,72.24,2020-03-18
2019-12-23,83.84,67.072,,13.84,72.24,2020-03-18
2019-12-24,85.05,68.04,,15.06,72.24,2020-03-18
2019-12-26,86.19,68.952,,16.19,72.24,2020-03-18
2019-12-27,86.08,68.864,,16.08,72.24,2020-03-18
2019-12-30,82.94,66.352,,12.9,72.24,2020-03-18
2019-12-31,83.67,66.936,,13.66,72.24,2020-03-18
2020-01-02,86.05,68.84,,16.05,72.24,2020-03-18
2020-01-03,88.6,70.88,,18.47,72.24,2020-03-18
2020-01-06,90.31,72.248,50,20.01,72.24,2020-03-18
2020-01-07,93.81,75.048,49,22.99,72.24,2020-03-18
2020-01-08,98.43,78.744,48,26.61,72.24,2020-03-18
2020-01-09,96.27,77.016,47,24.96,72.24,2020-03-18
2020-01-10,95.63,76.504,46,24.46,72.24,2020-03-18
2020-01-13,104.97,83.976,45,31.18,72.24,2020-03-18
2020-01-14,107.58,86.064,43,20.02,86.04,2020-03-17
2020-01-15,103.7,82.96,43,30.34,72.24,2020-03-18
2020-01-16,102.7,82.16,42,29.66,72.24,2020-03-18
2020-01-17,102.1,81.68,41,29.25,72.24,2020-03-18
2020-01-21,109.44,87.552,39,21.38,86.04,2020-03-17
2020-01-22,113.91,91.128,37,21.86,89.01,2020-03-16
2020-01-23,114.44,91.552,36,22.22,89.01,2020-03-16
2020-01-24,112.96,90.368,35,21.2,89.01,2020-03-16
2020-01-27,111.6,89.28,34,20.24,89.01,2020-03-16
2020-01-28,113.38,90.704,33,21.49,89.01,2020-03-16
2020-01-29,116.2,92.96,32,23.4,89.01,2020-03-16
2020-01-30,128.16,102.528,31,30.55,89.01,2020-03-16
2020-01-31,130.11,104.088,30,31.59,89.01,2020-03-16
2020-02-03,156.0,124.8,24,22.05,121.6,2020-03-09
2020-02-04,177.41,141.928,16,23.45,135.8,2020-02-27
2020-02-05,146.94,117.552,25,23.7,112.11,2020-03-12
2020-02-06,149.79,119.832,24,25.16,112.11,2020-03-12
2020-02-07,149.61,119.688,23,25.07,112.11,2020-03-12
2020-02-10,154.26,123.408,19,21.17,121.6,2020-03-09
2020-02-11,154.88,123.904,18,21.49,121.6,2020-03-09
2020-02-12,153.46,122.768,17,20.76,121.6,2020-03-09
2020-02-13,160.8,128.64,16,24.38,121.6,2020-03-09
2020-02-14,160.01,128.008,15,24.0,121.6,2020-03-09
2020-02-18,171.68,137.344,7,20.9,135.8,2020-02-27
2020-02-19,183.48,146.784,6,25.99,135.8,2020-02-27
2020-02-20,179.88,143.904,5,24.51,135.8,2020-02-27
2020-02-21,180.2,144.16,4,24.64,135.8,2020-02-27
2020-02-24,166.76,133.408,10,27.08,121.6,2020-03-09
2020-02-25,159.98,127.984,9,23.99,121.6,2020-03-09
2020-02-26,155.76,124.608,8,21.93,121.6,2020-03-09
2020-02-27,135.8,108.64,12,34.46,89.01,2020-03-16
2020-02-28,133.6,106.88,11,33.38,89.01,2020-03-16
2020-03-02,148.72,118.976,8,24.62,112.11,2020-03-12
2020-03-03,149.1,119.28,7,24.81,112.11,2020-03-12
2020-03-04,149.9,119.92,6,25.21,112.11,2020-03-12
2020-03-05,144.91,115.928,5,22.63,112.11,2020-03-12
2020-03-06,140.7,112.56,4,20.32,112.11,2020-03-12
2020-03-09,121.6,97.28,5,26.8,89.01,2020-03-16
2020-03-10,129.07,103.256,4,31.04,89.01,2020-03-16
2020-03-11,126.85,101.48,3,29.83,89.01,2020-03-16
2020-03-12,112.11,89.688,2,20.6,89.01,2020-03-16
2020-03-13,109.32,87.456,2,21.3,86.04,2020-03-17
2020-03-16,89.01,71.208,,18.84,72.24,2020-03-18
2020-03-17,86.04,68.832,,16.04,72.24,2020-03-18
2020-03-18,72.24,57.792,,0.0,72.24,2020-03-18
2020-03-19,85.53,68.424,,0.02,85.51,2020-03-20
2020-03-20,85.51,68.408,,0.0,85.51,2020-03-20
2020-03-23,86.86,69.488,,0.0,86.86,2020-03-23
2020-03-24,101.0,80.8,,10.01,90.89,2020-04-02
2020-03-25,107.85,86.28,,15.73,90.89,2020-04-02
2020-03-26,105.63,84.504,,13.95,90.89,2020-04-02
2020-03-27,102.87,82.296,,11.65,90.89,2020-04-02
2020-03-30,100.43,80.344,,9.5,90.89,2020-04-02
2020-03-31,104.8,83.84,,13.27,90.89,2020-04-02
2020-04-01,96.31,77.048,,5.63,90.89,2020-04-02
2020-04-02,90.89,72.712,,0.0,90.89,2020-04-02
2020-04-03,96.0,76.8,,0.0,96.0,2020-04-03
2020-04-06,103.25,82.6,,0.0,103.25,2020-04-06
2020-04-07,109.09,87.272,,0.91,108.1,2023-01-03
2020-04-08,109.77,87.816,,1.52,108.1,2023-01-03
2020-04-09,114.6,91.68,,5.67,108.1,2023-01-03
2020-04-13,130.19,104.152,,16.97,108.1,2023-01-03
2020-04-14,141.98,113.584,682,23.16,109.1,2022-12-27
2020-04-15,145.97,116.776,681,25.26,109.1,2022-12-27
2020-04-16,149.04,119.232,680,26.8,109.1,2022-12-27
2020-04-17,150.78,120.624,679,27.64,109.1,2022-12-27
2020-04-20,149.27,119.416,678,26.91,109.1,2022-12-27
2020-04-21,137.34,109.872,677,20.56,109.1,2022-12-27
2020-04-22,146.42,117.136,676,25.49,109.1,2022-12-27
2020-04-23,141.13,112.904,675,22.7,109.1,2022-12-27
2020-04-24,145.03,116.024,674,24.77,109.1,2022-12-27
2020-04-27,159.75,127.8,671,21.53,125.35,2022-12-22
2020-04-28,153.82,123.056,672,29.07,109.1,2022-12-27
2020-04-29,160.1,128.08,669,21.71,125.35,2022-12-22
2020-04-30,156.38,125.104,669,21.25,123.15,2022-12-23
2020-05-01,140.26,112.208,669,22.22,109.1,2022-12-27
2020-05-04,152.24,121.792,668,28.34,109.1,2022-12-27
2020-05-05,153.64,122.912,667,28.99,109.1,2022-12-27
2020-05-06,156.52,125.216,665,21.32,123.15,2022-12-23
2020-05-07,156.01,124.808,664,21.06,123.15,2022-12-23
2020-05-08,163.88,131.104,662,23.51,125.35,2022-12-22
2020-05-11,162.26,129.808,661,22.75,125.35,2022-12-22
2020-05-12,161.88,129.504,660,22.57,125.35,2022-12-22
2020-05-13,158.19,126.552,659,20.76,125.35,2022-12-22
2020-05-14,160.67,128.536,658,21.98,125.35,2022-12-22
2020-05-15,159.83,127.864,657,21.57,125.35,2022-12-22
2020-05-18,162.73,130.184,656,22.97,125.35,2022-12-22
2020-05-19,161.6,129.28,655,22.43,125.35,2022-12-22
2020-05-20,163.11,130.488,654,23.15,125.35,2022-12-22
2020-05-21,165.52,132.416,653,24.27,125.35,2022-12-22
2020-05-22,163.38,130.704,652,23.28,125.35,2022-12-22
2020-05-26,163.77,131.016,651,23.46,125.35,2022-12-22
2020-05-27,164.05,131.24,650,23.59,125.35,2022-12-22
2020-05-28,161.16,128.928,649,22.22,125.35,2022-12-22
2020-05-29,167.0,133.6,648,24.94,125.35,2022-12-22
2020-06-01,179.62,143.696,645,23.28,137.8,2022-12-20
2020-06-02,176.31,141.048,644,21.84,137.8,2022-12-20
2020-06-03,176.59,141.272,643,21.97,137.8,2022-12-20
2020-06-04,172.88,138.304,642,20.29,137.8,2022-12-20
2020-06-05,177.13,141.704,641,22.2,137.8,2022-12-20
2020-06-08,189.98,151.984,638,20.92,150.23,2022-12-16
2020-06-09,188.13,150.504,637,20.15,150.23,2022-12-16
2020-06-10,205.01,164.008,633,21.49,160.95,2022-12-13
2020-06-11,194.57,155.656,635,22.79,150.23,2022-12-16
2020-06-12,187.06,149.648,636,26.33,137.8,2022-12-20
2020-06-15,198.18,158.544,631,20.88,156.8,2022-12-14
2020-06-16,196.43,157.144,630,20.18,156.8,2022-12-14
2020-06-17,198.36,158.688,629,20.95,156.8,2022-12-14
2020-06-18,200.79,160.632,628,21.91,156.8,2022-12-14
2020-06-19,200.18,160.144,627,21.67,156.8,2022-12-14
2020-06-22,198.86,159.088,626,21.15,156.8,2022-12-14
2020-06-23,200.36,160.288,625,21.74,156.8,2022-12-14
2020-06-24,192.17,153.736,626,21.82,150.23,2022-12-16
2020-06-25,197.2,157.76,623,20.49,156.8,2022-12-14
2020-06-26,191.95,153.56,624,21.73,150.23,2022-12-16
2020-06-29,201.87,161.496,620,20.27,160.95,2022-12-13
2020-06-30,215.96,172.768,604,22.27,167.87,2022-11-21
2020-07-01,223.93,179.144,595,20.69,177.59,2022-11-09
2020-07-02,241.73,193.384,170,22.36,187.67,2021-03-08
2020-07-06,274.32,219.456,166,20.63,217.73,2021-03-03
2020-07-07,277.97,222.376,165,21.67,217.73,2021-03-03
2020-07-08,273.18,218.544,164,20.3,217.73,2021-03-03
2020-07-09,278.86,223.088,163,21.92,217.73,2021-03-03
2020-07-10,308.93,247.144,122,21.26,243.26,2021-01-04
2020-07-13,299.41,239.528,154,20.45,238.17,2021-02-22
2020-07-14,303.36,242.688,153,21.49,238.17,2021-02-22
2020-07-15,309.2,247.36,119,21.33,243.26,2021-01-04
2020-07-16,300.13,240.104,151,20.64,238.17,2021-02-22
2020-07-17,300.17,240.136,150,20.65,238.17,2021-02-22
2020-07-20,328.6,262.88,116,25.97,243.26,2021-01-04
2020-07-21,313.67,250.936,115,22.45,243.26,2021-01-04
2020-07-22,318.47,254.776,114,23.62,243.26,2021-01-04
2020-07-23,302.61,242.088,146,21.29,238.17,2021-02-22
2020-07-24,283.4,226.72,149,20.55,225.17,2021-02-26
2020-07-27,307.92,246.336,111,21.0,243.26,2021-01-04
2020-07-28,295.3,236.24,144,21.11,232.95,2021-02-23
2020-07-29,299.82,239.856,142,20.56,238.17,2021-02-22
2020-07-30,297.5,238.0,142,21.7,232.95,2021-02-23
2020-07-31,286.15,228.92,143,20.53,227.41,2021-02-25
2020-08-03,297.0,237.6,140,21.57,232.95,2021-02-23
2020-08-04,297.4,237.92,139,21.67,232.95,2021-02-23
2020-08-05,297.0,237.6,138,21.57,232.95,2021-02-23
2020-08-06,297.92,238.336,136,20.06,238.17,2021-02-22
2020-08-07,290.54,232.432,138,21.73,227.41,2021-02-25
2020-08-10,283.71,226.968,138,20.63,225.17,2021-02-26
2020-08-11,274.88,219.904,140,20.79,217.73,2021-03-03
2020-08-12,310.95,248.76,99,21.77,243.26,2021-01-04
2020-08-13,324.2,259.36,98,24.97,243.26,2021-01-04
2020-08-14,330.14,264.112,97,26.32,243.26,2021-01-04
2020-08-17,367.13,293.704,96,33.74,243.26,2021-01-04
2020-08-18,377.42,301.936,95,35.55,243.26,2021-01-04
2020-08-19,375.71,300.568,94,35.25,243.26,2021-01-04
2020-08-20,400.37,320.296,93,39.24,243.26,2021-01-04
2020-08-21,410.0,328.0,92,40.67,243.26,2021-01-04
2020-08-24,402.84,322.272,91,39.61,243.26,2021-01-04
2020-08-25,404.67,323.736,90,39.89,243.26,2021-01-04
2020-08-26,430.63,344.504,8,23.32,330.21,2020-09-08
2020-08-27,447.75,358.2,7,26.25,330.21,2020-09-08
2020-08-28,442.68,354.144,6,25.41,330.21,2020-09-08
2020-08-31,498.32,398.656,5,33.74,330.21,2020-09-08
2020-09-01,475.05,380.04,4,30.49,330.21,2020-09-08
2020-09-02,447.37,357.896,3,26.19,330.21,2020-09-08
2020-09-03,407.0,325.6,83,40.23,243.26,2021-01-04
2020-09-04,418.32,334.656,1,21.06,330.21,2020-09-08
2020-09-08,330.21,264.168,81,26.33,243.26,2021-01-04
2020-09-09,366.28,293.024,80,33.59,243.26,2021-01-04
2020-09-10,371.34,297.072,79,34.49,243.26,2021-01-04
2020-09-11,372.72,298.176,78,34.73,243.26,2021-01-04
2020-09-14,419.62,335.696,77,42.03,243.26,2021-01-04
2020-09-15,449.76,359.808,76,45.91,243.26,2021-01-04
2020-09-16,441.76,353.408,75,44.93,243.26,2021-01-04
2020-09-17,423.43,338.744,74,42.55,243.26,2021-01-04
2020-09-18,442.15,353.72,73,44.98,243.26,2021-01-04
2020-09-21,449.39,359.512,72,45.87,243.26,2021-01-04
2020-09-22,424.23,339.384,71,42.66,243.26,2021-01-04
2020-09-23,380.36,304.288,70,36.04,243.26,2021-01-04
2020-09-24,387.79,310.232,69,37.27,243.26,2021-01-04
2020-09-25,407.34,325.872,68,40.28,243.26,2021-01-04
2020-09-28,421.2,336.96,67,42.25,243.26,2021-01-04
2020-09-29,419.07,335.256,66,41.95,243.26,2021-01-04
2020-09-30,429.01,343.208,65,43.3,243.26,2021-01-04
2020-10-01,448.16,358.528,64,45.72,243.26,2021-01-04
2020-10-02,415.09,332.072,63,41.4,243.26,2021-01-04
2020-10-05,425.68,340.544,62,42.85,243.26,2021-01-04
2020-10-06,413.98,331.184,61,41.24,243.26,2021-01-04
2020-10-07,425.3,340.24,60,42.8,243.26,2021-01-04
2020-10-08,425.92,340.736,59,42.89,243.26,2021-01-04
2020-10-09,434.0,347.2,58,43.95,243.26,2021-01-04
2020-10-12,442.3,353.84,57,45.0,243.26,2021-01-04
2020-10-13,446.65,357.32,56,45.54,243.26,2021-01-04
2020-10-14,461.3,369.04,55,47.27,243.26,2021-01-04
2020-10-15,448.88,359.104,54,45.81,243.26,2021-01-04
2020-10-16,439.67,351.736,53,44.67,243.26,2021-01-04
2020-10-19,430.83,344.664,52,43.54,243.26,2021-01-04
2020-10-20,421.94,337.552,51,42.35,243.26,2021-01-04
2020-10-21,422.64,338.112,50,42.44,243.26,2021-01-04
2020-10-22,425.79,340.632,49,42.87,243.26,2021-01-04
2020-10-23,420.63,336.504,48,42.17,243.26,2021-01-04
2020-10-26,420.28,336.224,47,42.12,243.26,2021-01-04
2020-10-27,424.68,339.744,46,42.72,243.26,2021-01-04
2020-10-28,406.02,324.816,45,40.09,243.26,2021-01-04
2020-10-29,410.83,328.664,44,40.79,243.26,2021-01-04
2020-10-30,388.04,310.432,43,37.31,243.26,2021-01-04
2020-11-02,400.51,320.408,42,39.26,243.26,2021-01-04
2020-11-03,423.9,339.12,41,42.61,243.26,2021-01-04
2020-11-04,420.98,336.784,40,42.22,243.26,2021-01-04
2020-11-05,438.09,350.472,39,44.47,243.26,2021-01-04
2020-11-06,429.95,343.96,38,43.42,243.26,2021-01-04
2020-11-09,421.26,337.008,37,42.25,243.26,2021-01-04
2020-11-10,410.36,328.288,36,40.72,243.26,2021-01-04
2020-11-11,417.13,333.704,35,41.68,243.26,2021-01-04
2020-11-12,411.76,329.408,34,40.92,243.26,2021-01-04
2020-11-13,408.5,326.8,33,40.45,243.26,2021-01-04
2020-11-16,408.09,326.472,32,40.39,243.26,2021-01-04
2020-11-17,441.61,353.288,31,44.92,243.26,2021-01-04
2020-11-18,486.64,389.312,30,50.01,243.26,2021-01-04
2020-11-19,499.27,399.416,29,51.28,243.26,2021-01-04
2020-11-20,489.61,391.688,28,50.32,243.26,2021-01-04
2020-11-23,521.85,417.48,27,53.39,243.26,2021-01-04
2020-11-24,555.38,444.304,26,56.2,243.26,2021-01-04
2020-11-25,574.0,459.2,25,57.62,243.26,2021-01-04
2020-11-27,585.76,468.608,24,58.47,243.26,2021-01-04
2020-11-30,567.6,454.08,23,57.14,243.26,2021-01-04
2020-12-01,584.76,467.808,22,58.4,243.26,2021-01-04
2020-12-02,568.82,455.056,21,57.23,243.26,2021-01-04
2020-12-03,593.38,474.704,20,59.0,243.26,2021-01-04
2020-12-04,599.04,479.232,19,59.39,243.26,2021-01-04
2020-12-07,641.76,513.408,18,62.09,243.26,2021-01-04
2020-12-08,649.88,519.904,17,62.57,243.26,2021-01-04
2020-12-09,604.48,483.584,16,59.76,243.26,2021-01-04
2020-12-10,627.07,501.656,15,61.21,243.26,2021-01-04
2020-12-11,609.99,487.992,14,60.12,243.26,2021-01-04
2020-12-14,639.83,511.864,13,61.98,243.26,2021-01-04
2020-12-15,633.25,506.6,12,61.59,243.26,2021-01-04
2020-12-16,622.77,498.216,11,60.94,243.26,2021-01-04
2020-12-17,655.9,524.72,10,62.91,243.26,2021-01-04
2020-12-18,695.0,556.0,9,65.0,243.26,2021-01-04
2020-12-21,649.86,519.888,8,62.57,243.26,2021-01-04
2020-12-22,640.34,512.272,7,62.01,243.26,2021-01-04
2020-12-23,645.98,516.784,6,62.34,243.26,2021-01-04
2020-12-24,661.77,529.416,5,63.24,243.26,2021-01-04
2020-12-28,663.69,530.952,4,63.35,243.26,2021-01-04
2020-12-29,665.99,532.792,3,63.47,243.26,2021-01-04
2020-12-30,694.78,555.824,2,64.99,243.26,2021-01-04
2020-12-31,705.67,564.536,1,65.53,243.26,2021-01-04
2021-01-04,243.26,194.608,43,22.85,187.67,2021-03-08
2021-01-05,245.04,196.032,42,23.41,187.67,2021-03-08
2021-01-06,251.99,201.592,40,20.9,199.32,2021-03-05
2021-01-07,272.01,217.608,38,23.84,207.15,2021-03-04
2021-01-08,293.34,234.672,30,20.59,232.95,2021-02-23
2021-01-11,270.4,216.32,36,23.39,207.15,2021-03-04
2021-01-12,283.15,226.52,31,20.48,225.17,2021-02-26
2021-01-13,284.8,227.84,29,20.15,227.41,2021-02-25
2021-01-14,281.67,225.336,29,20.06,225.17,2021-02-26
2021-01-15,275.39,220.312,31,20.94,217.73,2021-03-03
2021-01-19,281.52,225.216,27,20.02,225.17,2021-02-26
2021-01-20,283.48,226.784,26,20.57,225.17,2021-02-26
2021-01-21,281.66,225.328,25,20.06,225.17,2021-02-26
2021-01-22,282.21,225.768,24,20.21,225.17,2021-02-26
2021-01-25,293.6,234.88,20,20.66,232.95,2021-02-23
2021-01-26,294.36,235.488,19,20.86,232.95,2021-02-23
2021-01-27,288.05,230.44,20,21.05,227.41,2021-02-25
2021-01-28,278.48,222.784,23,21.81,217.73,2021-03-03
2021-01-29,264.51,211.608,23,21.69,207.15,2021-03-04
2021-02-01,279.94,223.952,21,22.22,217.73,2021-03-03
2021-02-02,290.93,232.744,16,21.83,227.41,2021-02-25
2021-02-03,284.9,227.92,15,20.18,227.41,2021-02-25
2021-02-04,283.33,226.664,15,20.53,225.17,2021-02-26
2021-02-05,284.08,227.264,14,20.74,225.17,2021-02-26
2021-02-08,287.81,230.248,12,20.99,227.41,2021-02-25
2021-02-09,283.15,226.52,12,20.48,225.17,2021-02-26
2021-02-10,268.27,214.616,15,22.78,207.15,2021-03-04
2021-02-11,270.55,216.44,14,23.43,207.15,2021-03-04
2021-02-12,272.04,217.632,13,23.85,207.15,2021-03-04
2021-02-16,265.41,212.328,12,21.95,207.15,2021-03-04
2021-02-17,266.05,212.84,11,22.14,207.15,2021-03-04
2021-02-18,262.46,209.968,10,21.07,207.15,2021-03-04
2021-02-19,260.43,208.344,9,20.46,207.15,2021-03-04
2021-02-22,238.17,190.536,10,21.2,187.67,2021-03-08
2021-02-23,232.95,186.36,433,23.76,177.59,2022-11-09
2021-02-24,247.34,197.872,8,24.12,187.67,2021-03-08
2021-02-25,227.41,181.928,431,21.91,177.59,2022-11-09
2021-02-26,225.17,180.136,430,21.13,177.59,2022-11-09
2021-03-01,239.48,191.584,5,21.63,187.67,2021-03-08
2021-03-02,228.81,183.048,428,22.39,177.59,2022-11-09
2021-03-03,217.73,174.184,435,22.9,167.87,2022-11-21
2021-03-04,207.15,165.72,449,22.3,160.95,2022-12-13
2021-03-05,199.32,159.456,449,21.33,156.8,2022-12-14
2021-03-08,187.67,150.136,451,20.14,149.87,2022-12-19
2021-03-09,224.53,179.624,423,20.91,177.59,2022-11-09
2021-03-10,222.69,178.152,422,20.25,177.59,2022-11-09
2021-03-11,233.2,186.56,421,23.85,177.59,2022-11-09
2021-03-12,231.24,184.992,420,23.2,177.59,2022-11-09
2021-03-15,235.98,188.784,46,20.41,187.82,2021-05-19
2021-03-16,225.63,180.504,418,21.29,177.59,2022-11-09
2021-03-17,233.94,187.152,417,24.09,177.59,2022-11-09
2021-03-18,217.72,174.176,424,22.9,167.87,2022-11-21
2021-03-19,218.29,174.632,423,23.1,167.87,2022-11-21
2021-03-22,223.33,178.664,414,20.48,177.59,2022-11-09
2021-03-23,220.72,176.576,421,23.94,167.87,2022-11-21
2021-03-24,210.09,168.072,420,20.1,167.87,2022-11-21
2021-03-25,213.46,170.768,419,21.36,167.87,2022-11-21
2021-03-26,206.24,164.992,433,21.96,160.95,2022-12-13
2021-03-29,203.76,163.008,432,21.01,160.95,2022-12-13
2021-03-30,211.87,169.496,416,20.77,167.87,2022-11-21
2021-03-31,222.64,178.112,407,20.23,177.59,2022-11-09
2021-04-01,220.58,176.464,414,23.9,167.87,2022-11-21
2021-04-05,230.35,184.28,405,22.9,177.59,2022-11-09
2021-04-06,230.54,184.432,404,22.97,177.59,2022-11-09
2021-04-07,223.66,178.928,403,20.6,177.59,2022-11-09
2021-04-08,227.93,182.344,402,22.09,177.59,2022-11-09
2021-04-09,225.67,180.536,401,21.31,177.59,2022-11-09
2021-04-12,233.99,187.192,400,24.1,177.59,2022-11-09
2021-04-13,254.11,203.288,21,22.62,196.63,2021-05-12
2021-04-14,244.08,195.264,21,21.93,190.56,2021-05-13
2021-04-15,246.28,197.024,19,20.16,196.63,2021-05-12
2021-04-16,246.59,197.272,18,20.26,196.63,2021-05-12
2021-04-19,238.21,190.568,18,20.0,190.56,2021-05-13
2021-04-20,239.66,191.728,17,20.49,190.56,2021-05-13
2021-04-21,248.04,198.432,15,20.73,196.63,2021-05-12
2021-04-22,239.9,191.92,15,20.57,190.56,2021-05-13
2021-04-23,243.13,194.504,14,21.62,190.56,2021-05-13
2021-04-26,246.07,196.856,12,20.09,196.63,2021-05-12
2021-04-27,234.91,187.928,16,20.05,187.82,2021-05-19
2021-04-28,231.47,185.176,388,23.28,177.59,2022-11-09
2021-04-29,225.67,180.536,387,21.31,177.59,2022-11-09
2021-04-30,236.48,189.184,13,20.58,187.82,2021-05-19
2021-05-03,228.3,182.64,385,22.21,177.59,2022-11-09
2021-05-04,224.53,179.624,384,20.91,177.59,2022-11-09
2021-05-05,223.65,178.92,383,20.59,177.59,2022-11-09
2021-05-06,221.18,176.944,390,24.1,167.87,2022-11-21
2021-05-07,224.12,179.296,381,20.76,177.59,2022-11-09
2021-05-10,209.68,167.744,403,23.24,160.95,2022-12-13
2021-05-11,205.73,164.584,402,21.77,160.95,2022-12-13
2021-05-12,196.63,157.304,402,20.26,156.8,2022-12-14
2021-05-13,190.56,152.448,403,21.16,150.23,2022-12-16
2021-05-14,196.58,157.264,400,20.24,156.8,2022-12-14
2021-05-17,192.28,153.824,401,21.87,150.23,2022-12-16
2021-05-18,192.62,154.096,400,22.01,150.23,2022-12-16
2021-05-19,187.82,150.256,399,20.01,150.23,2022-12-16
2021-05-20,195.59,156.472,398,23.19,150.23,2022-12-16
2021-05-21,193.63,154.904,397,22.41,150.23,2022-12-16
2021-05-24,202.15,161.72,393,20.38,160.95,2022-12-13
2021-05-25,201.56,161.248,392,20.15,160.95,2022-12-13
2021-05-26,206.38,165.104,391,22.01,160.95,2022-12-13
2021-05-27,210.28,168.224,375,20.17,167.87,2022-11-21
2021-05-28,208.41,166.728,389,22.77,160.95,2022-12-13
2021-06-01,207.97,166.376,388,22.61,160.95,2022-12-13
2021-06-02,201.71,161.368,387,20.21,160.95,2022-12-13
2021-06-03,190.95,152.76,389,21.32,150.23,2022-12-16
2021-06-04,199.68,159.744,386,21.47,156.8,2022-12-14
2021-06-07,201.71,161.368,384,20.21,160.95,2022-12-13
2021-06-08,201.2,160.96,383,20.0,160.95,2022-12-13
2021-06-09,199.59,159.672,383,21.44,156.8,2022-12-14
2021-06-10,203.37,162.696,381,20.86,160.95,2022-12-13
2021-06-11,203.3,162.64,380,20.83,160.95,2022-12-13
2021-06-14,205.9,164.72,379,21.83,160.95,2022-12-13
2021-06-15,199.79,159.832,379,21.52,156.8,2022-12-14
2021-06-16,201.62,161.296,377,20.17,160.95,2022-12-13
2021-06-17,205.53,164.424,376,21.69,160.95,2022-12-13
2021-06-18,207.77,166.216,375,22.53,160.95,2022-12-13
2021-06-21,206.94,165.552,374,22.22,160.95,2022-12-13
2021-06-22,207.9,166.32,373,22.58,160.95,2022-12-13
2021-06-23,218.86,175.088,357,23.3,167.87,2022-11-21
2021-06-24,226.61,181.288,348,21.63,177.59,2022-11-09
2021-06-25,223.96,179.168,347,20.7,177.59,2022-11-09
